cuento,archivo,trial_id,text,n_words,word_id,motivo_eliminacion
"Ahora debería reírme, si no estuviera muerto",sub-039.json,"Ahora debería reírme, si no estuviera muerto::sub-039::seg_0004",de,1,[1],input_menos_de_4_palabras
"Ahora debería reírme, si no estuviera muerto",sub-039.json,"Ahora debería reírme, si no estuviera muerto::sub-039::seg_0006",para demostrarlo.,2,"[2, 1]",input_menos_de_4_palabras
"Ahora debería reírme, si no estuviera muerto",sub-039.json,"Ahora debería reírme, si no estuviera muerto::sub-039::seg_0010",Como,1,[1],input_menos_de_4_palabras
"Ahora debería reírme, si no estuviera muerto",sub-039.json,"Ahora debería reírme, si no estuviera muerto::sub-039::seg_0011",completamente imaginaria.,2,"[1, 2, 2]",input_menos_de_4_palabras
"Ahora debería reírme, si no estuviera muerto",sub-039.json,"Ahora debería reírme, si no estuviera muerto::sub-039::seg_0016",que,1,[1],input_menos_de_4_palabras
"Ahora debería reírme, si no estuviera muerto",sub-039.json,"Ahora debería reírme, si no estuviera muerto::sub-039::seg_0018",quedar a,2,"[1, 2]",input_menos_de_4_palabras
"Ahora debería reírme, si no estuviera muerto",sub-039.json,"Ahora debería reírme, si no estuviera muerto::sub-039::seg_0021",empezó a tejer.,3,"[3, 1, 3]",input_menos_de_4_palabras
"Ahora debería reírme, si no estuviera muerto",sub-039.json,"Ahora debería reírme, si no estuviera muerto::sub-039::seg_0022",técnica de su,3,"[1, 3, 2]",input_menos_de_4_palabras
"Ahora debería reírme, si no estuviera muerto",sub-039.json,"Ahora debería reírme, si no estuviera muerto::sub-039::seg_0037",velaron.,1,"[1, 1, 1]",input_menos_de_4_palabras
"Ahora debería reírme, si no estuviera muerto",sub-041.json,"Ahora debería reírme, si no estuviera muerto::sub-041::seg_0001",al,1,[1],input_menos_de_4_palabras
"Ahora debería reírme, si no estuviera muerto",sub-041.json,"Ahora debería reírme, si no estuviera muerto::sub-041::seg_0002",ver cuál,2,"[1, 2, 1]",input_menos_de_4_palabras
"Ahora debería reírme, si no estuviera muerto",sub-041.json,"Ahora debería reírme, si no estuviera muerto::sub-041::seg_0003",decidieron,1,[1],input_menos_de_4_palabras
"Ahora debería reírme, si no estuviera muerto",sub-041.json,"Ahora debería reírme, si no estuviera muerto::sub-041::seg_0029",velaron.,1,[1],input_menos_de_4_palabras
"Ahora debería reírme, si no estuviera muerto",sub-042.json,"Ahora debería reírme, si no estuviera muerto::sub-042::seg_0018",hombre,1,[1],input_menos_de_4_palabras
"Ahora debería reírme, si no estuviera muerto",sub-042.json,"Ahora debería reírme, si no estuviera muerto::sub-042::seg_0024","preguntó por qué,",3,"[1, 3]",input_menos_de_4_palabras
"Ahora debería reírme, si no estuviera muerto",sub-042.json,"Ahora debería reírme, si no estuviera muerto::sub-042::seg_0029",velaron.,1,[1],input_menos_de_4_palabras
"Ahora debería reírme, si no estuviera muerto",sub-044.json,"Ahora debería reírme, si no estuviera muerto::sub-044::seg_0025",velaron.,1,"[1, 1]",input_menos_de_4_palabras
"Ahora debería reírme, si no estuviera muerto",sub-044.json,"Ahora debería reírme, si no estuviera muerto::sub-044::seg_0029",convenció,1,[1],input_menos_de_4_palabras
"Ahora debería reírme, si no estuviera muerto",sub-046.json,"Ahora debería reírme, si no estuviera muerto::sub-046::seg_0008",mujeres,1,[1],input_menos_de_4_palabras
"Ahora debería reírme, si no estuviera muerto",sub-046.json,"Ahora debería reírme, si no estuviera muerto::sub-046::seg_0029",Lo,1,[1],input_menos_de_4_palabras
"Ahora debería reírme, si no estuviera muerto",sub-048.json,"Ahora debería reírme, si no estuviera muerto::sub-048::seg_0026",velaron.,1,[1],input_menos_de_4_palabras
"Ahora debería reírme, si no estuviera muerto",sub-052.json,"Ahora debería reírme, si no estuviera muerto::sub-052::seg_0006",Con esa,2,"[2, 1]",input_menos_de_4_palabras
"Ahora debería reírme, si no estuviera muerto",sub-052.json,"Ahora debería reírme, si no estuviera muerto::sub-052::seg_0007",humano.,1,[1],input_menos_de_4_palabras
"Ahora debería reírme, si no estuviera muerto",sub-052.json,"Ahora debería reírme, si no estuviera muerto::sub-052::seg_0012",Su,1,[1],input_menos_de_4_palabras
"Ahora debería reírme, si no estuviera muerto",sub-052.json,"Ahora debería reírme, si no estuviera muerto::sub-052::seg_0013",tejer.,1,[1],input_menos_de_4_palabras
"Ahora debería reírme, si no estuviera muerto",sub-052.json,"Ahora debería reírme, si no estuviera muerto::sub-052::seg_0014",marido,1,"[1, 1]",input_menos_de_4_palabras
"Ahora debería reírme, si no estuviera muerto",sub-052.json,"Ahora debería reírme, si no estuviera muerto::sub-052::seg_0015",tejer.,1,[1],input_menos_de_4_palabras
"Ahora debería reírme, si no estuviera muerto",sub-052.json,"Ahora debería reírme, si no estuviera muerto::sub-052::seg_0016",Su marido iba,3,"[2, 3, 2, 1]",input_menos_de_4_palabras
"Ahora debería reírme, si no estuviera muerto",sub-052.json,"Ahora debería reírme, si no estuviera muerto::sub-052::seg_0017",empezó a tejer.,3,"[3, 2, 1, 3]",input_menos_de_4_palabras
"Ahora debería reírme, si no estuviera muerto",sub-052.json,"Ahora debería reírme, si no estuviera muerto::sub-052::seg_0028",Él se,2,"[2, 1]",input_menos_de_4_palabras
"Ahora debería reírme, si no estuviera muerto",sub-052.json,"Ahora debería reírme, si no estuviera muerto::sub-052::seg_0029",cama.,1,"[1, 1]",input_menos_de_4_palabras
"Ahora debería reírme, si no estuviera muerto",sub-052.json,"Ahora debería reírme, si no estuviera muerto::sub-052::seg_0030",Él se lo,3,"[2, 2, 3, 1]",input_menos_de_4_palabras
"Ahora debería reírme, si no estuviera muerto",sub-052.json,"Ahora debería reírme, si no estuviera muerto::sub-052::seg_0031",cama.,1,[1],input_menos_de_4_palabras
"Ahora debería reírme, si no estuviera muerto",sub-052.json,"Ahora debería reírme, si no estuviera muerto::sub-052::seg_0032",se,1,[1],input_menos_de_4_palabras
"Ahora debería reírme, si no estuviera muerto",sub-052.json,"Ahora debería reírme, si no estuviera muerto::sub-052::seg_0033",cama.,1,"[1, 1]",input_menos_de_4_palabras
"Ahora debería reírme, si no estuviera muerto",sub-052.json,"Ahora debería reírme, si no estuviera muerto::sub-052::seg_0036",se,1,[1],input_menos_de_4_palabras
"Ahora debería reírme, si no estuviera muerto",sub-052.json,"Ahora debería reírme, si no estuviera muerto::sub-052::seg_0038",Él,1,[1],input_menos_de_4_palabras
"Ahora debería reírme, si no estuviera muerto",sub-052.json,"Ahora debería reírme, si no estuviera muerto::sub-052::seg_0039",funeraria.,1,[1],input_menos_de_4_palabras
"Ahora debería reírme, si no estuviera muerto",sub-052.json,"Ahora debería reírme, si no estuviera muerto::sub-052::seg_0041",funeraria.,1,[1],input_menos_de_4_palabras
"Ahora debería reírme, si no estuviera muerto",sub-052.json,"Ahora debería reírme, si no estuviera muerto::sub-052::seg_0047",Lo,1,[1],input_menos_de_4_palabras
"Ahora debería reírme, si no estuviera muerto",sub-053.json,"Ahora debería reírme, si no estuviera muerto::sub-053::seg_0005",Ella,1,[1],input_menos_de_4_palabras
"Ahora debería reírme, si no estuviera muerto",sub-053.json,"Ahora debería reírme, si no estuviera muerto::sub-053::seg_0006",sentido.,1,[1],input_menos_de_4_palabras
"Ahora debería reírme, si no estuviera muerto",sub-053.json,"Ahora debería reírme, si no estuviera muerto::sub-053::seg_0012",maniobra,1,[1],input_menos_de_4_palabras
"Ahora debería reírme, si no estuviera muerto",sub-053.json,"Ahora debería reírme, si no estuviera muerto::sub-053::seg_0013",empezó a tejer.,3,"[1, 3]",input_menos_de_4_palabras
"Ahora debería reírme, si no estuviera muerto",sub-053.json,"Ahora debería reírme, si no estuviera muerto::sub-053::seg_0029",Lo velaron.,2,"[1, 2]",input_menos_de_4_palabras
"Ahora debería reírme, si no estuviera muerto",sub-053.json,"Ahora debería reírme, si no estuviera muerto::sub-053::seg_0031",Antes,1,[1],input_menos_de_4_palabras
"Ahora debería reírme, si no estuviera muerto",sub-053.json,"Ahora debería reírme, si no estuviera muerto::sub-053::seg_0032",tumba.,1,"[1, 1]",input_menos_de_4_palabras
"Ahora debería reírme, si no estuviera muerto",sub-058.json,"Ahora debería reírme, si no estuviera muerto::sub-058::seg_0014",esta,1,[1],input_menos_de_4_palabras
"Ahora debería reírme, si no estuviera muerto",sub-058.json,"Ahora debería reírme, si no estuviera muerto::sub-058::seg_0015",ayudarlo.,1,"[1, 1]",input_menos_de_4_palabras
"Ahora debería reírme, si no estuviera muerto",sub-058.json,"Ahora debería reírme, si no estuviera muerto::sub-058::seg_0021",Ella lo convenció,3,"[1, 3]",input_menos_de_4_palabras
"Ahora debería reírme, si no estuviera muerto",sub-058.json,"Ahora debería reírme, si no estuviera muerto::sub-058::seg_0029",Lo velaron.,2,"[1, 2]",input_menos_de_4_palabras
"Ahora debería reírme, si no estuviera muerto",sub-058.json,"Ahora debería reírme, si no estuviera muerto::sub-058::seg_0032",llevarse,1,[1],input_menos_de_4_palabras
"Ahora debería reírme, si no estuviera muerto",sub-058.json,"Ahora debería reírme, si no estuviera muerto::sub-058::seg_0039",dejaron,1,[1],input_menos_de_4_palabras
"Ahora debería reírme, si no estuviera muerto",sub-058.json,"Ahora debería reírme, si no estuviera muerto::sub-058::seg_0040",si no estuviese,3,"[1, 3]",input_menos_de_4_palabras
"Ahora debería reírme, si no estuviera muerto",sub-058.json,"Ahora debería reírme, si no estuviera muerto::sub-058::seg_0041",mano,1,[1],input_menos_de_4_palabras
"Ahora debería reírme, si no estuviera muerto",sub-060.json,"Ahora debería reírme, si no estuviera muerto::sub-060::seg_0002",siguiente,1,[1],input_menos_de_4_palabras
"Ahora debería reírme, si no estuviera muerto",sub-060.json,"Ahora debería reírme, si no estuviera muerto::sub-060::seg_0018",Pasemos ahora,2,"[1, 2, 1, 2, 2, 1]",input_menos_de_4_palabras
"Ahora debería reírme, si no estuviera muerto",sub-060.json,"Ahora debería reírme, si no estuviera muerto::sub-060::seg_0019",alegría.,1,[1],input_menos_de_4_palabras
"Ahora debería reírme, si no estuviera muerto",sub-060.json,"Ahora debería reírme, si no estuviera muerto::sub-060::seg_0020",Pasemos,1,[1],input_menos_de_4_palabras
"Ahora debería reírme, si no estuviera muerto",sub-060.json,"Ahora debería reírme, si no estuviera muerto::sub-060::seg_0022",Pasemos ahora a,3,"[2, 1, 3]",input_menos_de_4_palabras
"Ahora debería reírme, si no estuviera muerto",sub-060.json,"Ahora debería reírme, si no estuviera muerto::sub-060::seg_0023",Cuando,1,[1],input_menos_de_4_palabras
"Ahora debería reírme, si no estuviera muerto",sub-060.json,"Ahora debería reírme, si no estuviera muerto::sub-060::seg_0024",otra mujer.,2,"[2, 1]",input_menos_de_4_palabras
"Ahora debería reírme, si no estuviera muerto",sub-060.json,"Ahora debería reírme, si no estuviera muerto::sub-060::seg_0033",velaron.,1,[1],input_menos_de_4_palabras
"Ahora debería reírme, si no estuviera muerto",sub-060.json,"Ahora debería reírme, si no estuviera muerto::sub-060::seg_0040",cerraron,1,[1],input_menos_de_4_palabras
"Ahora debería reírme, si no estuviera muerto",sub-060.json,"Ahora debería reírme, si no estuviera muerto::sub-060::seg_0041",mismo,1,[1],input_menos_de_4_palabras
"Ahora debería reírme, si no estuviera muerto",sub-064.json,"Ahora debería reírme, si no estuviera muerto::sub-064::seg_0025",Lo velaron.,2,"[1, 2]",input_menos_de_4_palabras
"Ahora debería reírme, si no estuviera muerto",sub-065.json,"Ahora debería reírme, si no estuviera muerto::sub-065::seg_0018",hombre la miró,3,"[1, 3, 2]",input_menos_de_4_palabras
"Ahora debería reírme, si no estuviera muerto",sub-065.json,"Ahora debería reírme, si no estuviera muerto::sub-065::seg_0019",su,1,[1],input_menos_de_4_palabras
"Ahora debería reírme, si no estuviera muerto",sub-065.json,"Ahora debería reírme, si no estuviera muerto::sub-065::seg_0027",velaron.,1,[1],input_menos_de_4_palabras
"Ahora debería reírme, si no estuviera muerto",sub-066.json,"Ahora debería reírme, si no estuviera muerto::sub-066::seg_0026",velaron.,1,[1],input_menos_de_4_palabras
"Ahora debería reírme, si no estuviera muerto",sub-068.json,"Ahora debería reírme, si no estuviera muerto::sub-068::seg_0018",hombre la miró,3,"[1, 3, 3]",input_menos_de_4_palabras
"Ahora debería reírme, si no estuviera muerto",sub-068.json,"Ahora debería reírme, si no estuviera muerto::sub-068::seg_0020",hombre la miró,3,"[1, 3]",input_menos_de_4_palabras
"Ahora debería reírme, si no estuviera muerto",sub-068.json,"Ahora debería reírme, si no estuviera muerto::sub-068::seg_0021",como,1,[1],input_menos_de_4_palabras
"Ahora debería reírme, si no estuviera muerto",sub-068.json,"Ahora debería reírme, si no estuviera muerto::sub-068::seg_0029",Lo,1,[1],input_menos_de_4_palabras
"Ahora debería reírme, si no estuviera muerto",sub-070.json,"Ahora debería reírme, si no estuviera muerto::sub-070::seg_0003",Cuando,1,[1],input_menos_de_4_palabras
"Ahora debería reírme, si no estuviera muerto",sub-070.json,"Ahora debería reírme, si no estuviera muerto::sub-070::seg_0004",demostrarlo.,1,[1],input_menos_de_4_palabras
"Ahora debería reírme, si no estuviera muerto",sub-070.json,"Ahora debería reírme, si no estuviera muerto::sub-070::seg_0007",Ella sonrió,2,"[1, 2]",input_menos_de_4_palabras
"Ahora debería reírme, si no estuviera muerto",sub-070.json,"Ahora debería reírme, si no estuviera muerto::sub-070::seg_0009",hilar,1,[1],input_menos_de_4_palabras
"Ahora debería reírme, si no estuviera muerto",sub-070.json,"Ahora debería reírme, si no estuviera muerto::sub-070::seg_0010",tan loca,2,"[1, 2]",input_menos_de_4_palabras
"Ahora debería reírme, si no estuviera muerto",sub-070.json,"Ahora debería reírme, si no estuviera muerto::sub-070::seg_0011",una lana,2,"[1, 2]",input_menos_de_4_palabras
"Ahora debería reírme, si no estuviera muerto",sub-070.json,"Ahora debería reírme, si no estuviera muerto::sub-070::seg_0012",como,1,[1],input_menos_de_4_palabras
"Ahora debería reírme, si no estuviera muerto",sub-070.json,"Ahora debería reírme, si no estuviera muerto::sub-070::seg_0018",pensaba,1,[1],input_menos_de_4_palabras
"Ahora debería reírme, si no estuviera muerto",sub-070.json,"Ahora debería reírme, si no estuviera muerto::sub-070::seg_0020","Además,",1,"[1, 1]",input_menos_de_4_palabras
"Ahora debería reírme, si no estuviera muerto",sub-070.json,"Ahora debería reírme, si no estuviera muerto::sub-070::seg_0021",estupenda.,1,[1],input_menos_de_4_palabras
"Ahora debería reírme, si no estuviera muerto",sub-070.json,"Ahora debería reírme, si no estuviera muerto::sub-070::seg_0024",con,1,[1],input_menos_de_4_palabras
"Ahora debería reírme, si no estuviera muerto",sub-070.json,"Ahora debería reírme, si no estuviera muerto::sub-070::seg_0035",realidad,1,[1],input_menos_de_4_palabras
"Ahora debería reírme, si no estuviera muerto",sub-070.json,"Ahora debería reírme, si no estuviera muerto::sub-070::seg_0037",su,1,[1],input_menos_de_4_palabras
"Ahora debería reírme, si no estuviera muerto",sub-070.json,"Ahora debería reírme, si no estuviera muerto::sub-070::seg_0038",otra mujer.,2,"[2, 1]",input_menos_de_4_palabras
"Ahora debería reírme, si no estuviera muerto",sub-070.json,"Ahora debería reírme, si no estuviera muerto::sub-070::seg_0040",ahora,1,[1],input_menos_de_4_palabras
"Ahora debería reírme, si no estuviera muerto",sub-070.json,"Ahora debería reírme, si no estuviera muerto::sub-070::seg_0049",Lo velaron.,2,"[2, 2, 1, 2]",input_menos_de_4_palabras
"Ahora debería reírme, si no estuviera muerto",sub-070.json,"Ahora debería reírme, si no estuviera muerto::sub-070::seg_0051",Antes,1,[1],input_menos_de_4_palabras
"Ahora debería reírme, si no estuviera muerto",sub-070.json,"Ahora debería reírme, si no estuviera muerto::sub-070::seg_0054",mujer,1,[1],input_menos_de_4_palabras
"Ahora debería reírme, si no estuviera muerto",sub-073.json,"Ahora debería reírme, si no estuviera muerto::sub-073::seg_0001",Como no llegaban,3,"[1, 3, 1]",input_menos_de_4_palabras
"Ahora debería reírme, si no estuviera muerto",sub-073.json,"Ahora debería reírme, si no estuviera muerto::sub-073::seg_0010",Con esa lana,3,"[3, 1]",input_menos_de_4_palabras
